City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
699,Punta Arenas,CL,-53.15,-70.9167,46.51,66,75,19.57,broken clouds
700,Zhongshu,CN,24.5167,103.7667,60.73,97,7,2.51,clear sky
701,Comodoro Rivadavia,AR,-45.8667,-67.5,51.66,30,0,14.97,clear sky
702,Mount Gambier,AU,-37.8333,140.7667,53.51,94,90,10.36,overcast clouds
703,Monkey Hill,KN,17.3167,-62.7167,87.66,69,20,13.8,few clouds
704,Trairi,BR,-3.2778,-39.2689,86.47,56,88,17.92,overcast clouds
705,Puerto Ayora,EC,-0.7393,-90.3518,71.98,81,91,10.04,overcast clouds
706,Torbay,CA,47.6666,-52.7314,65.28,69,75,13.8,broken clouds
707,Grindavik,IS,63.8424,-22.4338,44.55,81,75,31.07,broken clouds
708,Busselton,AU,-33.65,115.3333,51.08,56,93,20.94,overcast clouds
709,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
710,Hilo,US,19.7297,-155.09,73.13,85,75,6.91,light rain
711,Ortakoy,TR,38.7373,34.0387,59.25,44,82,4.07,broken clouds
712,Punta Arenas,CL,-53.15,-70.9167,46.51,66,75,19.57,broken clouds
713,Sheridan,US,44.8333,-106.9173,71.31,31,1,1.99,clear sky
714,New Norfolk,AU,-42.7826,147.0587,53.1,74,100,1.01,overcast clouds
715,Mataura,NZ,-46.1927,168.8643,47.48,89,100,1.19,moderate rain
716,Esperance,AU,-33.8667,121.9,56.73,71,30,22.15,scattered clouds
717,Tasiilaq,GL,65.6145,-37.6368,39.36,62,70,5.79,broken clouds
718,Albany,US,42.6001,-73.9662,72.63,69,93,8.16,overcast clouds
719,Coquimbo,CL,-29.9533,-71.3436,64.13,55,0,14.97,clear sky
720,Hobart,AU,-42.8794,147.3294,53.46,100,90,3.44,heavy intensity drizzle
721,Mataura,NZ,-46.1927,168.8643,47.48,89,100,1.19,moderate rain
722,Kapaa,US,22.0752,-159.319,75.52,81,75,1.01,broken clouds
723,Dikson,RU,73.5069,80.5464,33.93,87,100,14.45,light rain
724,Nikolskoye,RU,59.7035,30.7861,50.02,87,78,5.19,broken clouds
725,Narsaq,GL,60.9167,-46.05,46.62,43,6,5.41,clear sky
726,Busselton,AU,-33.65,115.3333,51.08,56,93,20.94,overcast clouds
727,Longyearbyen,SJ,78.2186,15.6401,37.24,87,75,5.75,light rain
728,Butaritari,KI,3.0707,172.7902,82.49,70,99,22.21,overcast clouds
729,Kokopo,PG,-4.352,152.2633,76.15,85,98,5.03,overcast clouds
730,Ancud,CL,-41.8697,-73.8203,49.53,60,59,11.45,broken clouds
731,Saskylakh,RU,71.9167,114.0833,18.97,97,100,3.18,overcast clouds
732,Albany,US,42.6001,-73.9662,72.63,69,93,8.16,overcast clouds
733,Kapaa,US,22.0752,-159.319,75.52,81,75,1.01,broken clouds
734,Kodiak,US,57.79,-152.4072,36.91,48,90,18.41,overcast clouds
735,Yangambi,CD,0.8102,24.4336,69.15,98,100,1.63,overcast clouds
736,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
737,Tyumentsevo,RU,53.3224,81.498,32.85,83,94,8.9,overcast clouds
738,Marsh Harbour,BS,26.5412,-77.0636,80.53,61,86,17.72,overcast clouds
739,Uthal,PK,25.8072,66.6219,84.58,68,27,7.07,scattered clouds
740,Chai Badan,TH,15.2,101.1333,82.89,92,82,3.83,light rain
741,Nanortalik,GL,60.1432,-45.2371,43.66,57,0,10.51,clear sky
742,Puerto Ayora,EC,-0.7393,-90.3518,71.98,81,91,10.04,overcast clouds
743,Jibuti,DJ,11.5,42.5,87.22,53,100,14.14,overcast clouds
744,Olinda,BR,-8.0089,-34.8553,82.13,74,40,11.5,scattered clouds
745,Hun,LY,29.1268,15.9477,82.53,32,1,6.02,clear sky
746,Kruisfontein,ZA,-34.0033,24.7314,49.89,60,98,23.04,overcast clouds
747,Isangel,VU,-19.55,169.2667,72.64,94,100,11.72,light rain
748,Kviteseid,NO,59.4022,8.4927,50.11,94,88,5.01,overcast clouds
749,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,48.79,100,90,8.95,light intensity shower rain
750,Seddon,AU,-37.8068,144.8916,56.79,94,90,0,overcast clouds
751,Bluff,NZ,-46.6,168.3333,47.8,85,100,8.59,overcast clouds
752,Alberton,CA,46.8168,-64.0654,51.93,77,97,14.67,overcast clouds
753,New Norfolk,AU,-42.7826,147.0587,53.1,74,100,1.01,overcast clouds
754,Vaini,TO,-21.2,-175.2,71.76,94,75,10.36,broken clouds
755,Prince Rupert,CA,54.3161,-130.3201,51.49,81,90,11.5,light rain
756,Grindavik,IS,63.8424,-22.4338,44.55,81,75,31.07,broken clouds
757,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
758,Sao Filipe,CV,14.8961,-24.4956,80.13,81,40,7.02,scattered clouds
759,Cape Town,ZA,-33.9258,18.4232,56.26,54,40,12.66,scattered clouds
760,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
761,Banda Aceh,ID,5.5577,95.3222,78.78,85,97,3.78,overcast clouds
762,Port Elizabeth,ZA,-33.918,25.5701,52.11,82,40,21.85,scattered clouds
763,Jamestown,US,42.097,-79.2353,74.17,53,1,4,clear sky
764,Busselton,AU,-33.65,115.3333,51.08,56,93,20.94,overcast clouds
765,Lorengau,PG,-2.0226,147.2712,79.65,76,13,2.24,few clouds
766,Korla,CN,41.7597,86.1469,57.83,32,94,20.09,overcast clouds
767,Albany,US,42.6001,-73.9662,72.63,69,93,8.16,overcast clouds
768,Hobart,AU,-42.8794,147.3294,53.46,100,90,3.44,heavy intensity drizzle
769,Mar Del Plata,AR,-38.0023,-57.5575,64.42,29,0,11.99,light rain
770,Qaanaaq,GL,77.484,-69.3632,26.82,83,100,13.2,overcast clouds
771,Puerto Baquerizo Moreno,EC,-0.9,-89.6,76.19,69,40,12.66,scattered clouds
772,Jamestown,US,42.097,-79.2353,74.17,53,1,4,clear sky
773,Ponta Do Sol,PT,32.6667,-17.1,77.72,77,0,2.21,clear sky
774,Dakar,SN,14.6937,-17.4441,87.93,74,40,6.91,thunderstorm
775,Chuy,UY,-33.6971,-53.4616,65.17,53,0,8.88,clear sky
776,Katsuura,JP,35.1333,140.3,70.2,80,1,5.48,clear sky
777,Jamestown,US,42.097,-79.2353,74.17,53,1,4,clear sky
778,Jamestown,US,42.097,-79.2353,74.17,53,1,4,clear sky
779,Tiksi,RU,71.6872,128.8694,24.66,89,52,14.72,broken clouds
780,Vanderhoof,CA,54.0166,-124.0198,49.03,58,59,9.6,broken clouds
781,Damara,CF,4.9608,18.7035,75.58,87,48,1.66,light rain
782,Mataura,NZ,-46.1927,168.8643,47.48,89,100,1.19,moderate rain
783,Hobart,AU,-42.8794,147.3294,53.46,100,90,3.44,heavy intensity drizzle
784,Asfi,MA,32.2994,-9.2372,73.38,63,11,17.6,few clouds
785,Qaanaaq,GL,77.484,-69.3632,26.82,83,100,13.2,overcast clouds
786,Hilo,US,19.7297,-155.09,73.13,85,75,6.91,light rain
787,Fairbanks,US,64.8378,-147.7164,32.59,94,90,9.22,snow
788,Norman Wells,CA,65.282,-126.8329,41.04,75,75,8.05,broken clouds
789,Avarua,CK,-21.2078,-159.775,73.45,88,75,5.75,moderate rain
790,Vanavara,RU,60.34,102.2797,35.04,97,100,4.7,overcast clouds
791,Marihatag,PH,8.7936,126.2969,78.08,84,96,1.72,overcast clouds
792,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
793,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
794,Kahului,US,20.8947,-156.47,78.84,85,20,3.44,few clouds
795,Mataura,NZ,-46.1927,168.8643,47.48,89,100,1.19,moderate rain
796,Kodiak,US,57.79,-152.4072,36.91,48,90,18.41,overcast clouds
797,Sorland,NO,67.667,12.6934,49.89,79,100,2.37,overcast clouds
798,East London,ZA,-33.0153,27.9116,59.13,60,70,29.82,broken clouds
799,Hilo,US,19.7297,-155.09,73.13,85,75,6.91,light rain
800,Mayo,US,38.8876,-76.5119,79.11,66,40,4,scattered clouds
801,Grindavik,IS,63.8424,-22.4338,44.55,81,75,31.07,broken clouds
802,Vaini,TO,-21.2,-175.2,71.76,94,75,10.36,broken clouds
803,Namibe,AO,-15.1961,12.1522,63.54,77,1,6.98,clear sky
804,Elko,US,41.0002,-115.5012,51.82,16,1,1.5,clear sky
805,Norman Wells,CA,65.282,-126.8329,41.04,75,75,8.05,broken clouds
806,Bontang,ID,0.1333,117.5,77.7,87,51,2.91,broken clouds
807,Mataura,NZ,-46.1927,168.8643,47.48,89,100,1.19,moderate rain
808,Vila Franca Do Campo,PT,37.7167,-25.4333,73.81,73,26,11.27,scattered clouds
809,Bredasdorp,ZA,-34.5322,20.0403,51.28,66,83,5.75,broken clouds
810,Kruisfontein,ZA,-34.0033,24.7314,49.89,60,98,23.04,overcast clouds
811,Puerto Ayora,EC,-0.7393,-90.3518,71.98,81,91,10.04,overcast clouds
812,Port Alfred,ZA,-33.5906,26.891,57.81,57,55,35.03,broken clouds
813,Upata,VE,8.0086,-62.3989,85.19,74,41,4.54,scattered clouds
814,Suoyarvi,RU,62.0833,32.35,43.27,95,94,4.85,overcast clouds
815,Vyborg,RU,60.7076,28.7528,49.33,78,43,5.82,scattered clouds
816,Jamestown,US,42.097,-79.2353,74.17,53,1,4,clear sky
817,Sao Joao Da Barra,BR,-21.6403,-41.0511,87.89,75,89,12.95,overcast clouds
818,Ponta Delgada,PT,37.7333,-25.6667,74.12,78,40,16.11,scattered clouds
819,Hermanus,ZA,-34.4187,19.2345,53.91,59,59,6.35,broken clouds
820,Sao Bento Do Sul,BR,-26.2503,-49.3786,66.24,87,100,1.3,overcast clouds
821,Mataura,NZ,-46.1927,168.8643,47.48,89,100,1.19,moderate rain
822,Barrow,US,71.2906,-156.7887,30.22,74,90,16.11,overcast clouds
823,Cidreira,BR,-30.1811,-50.2056,65.73,70,83,9.71,broken clouds
824,La Asuncion,VE,11.0333,-63.8628,96.53,49,36,20.71,scattered clouds
825,Cape Town,ZA,-33.9258,18.4232,56.26,54,40,12.66,scattered clouds
826,Wamba,NG,8.9333,8.6,78.98,83,97,3.6,light rain
827,Mahibadhoo,MV,3.7833,72.9667,81.75,79,79,13.85,broken clouds
828,Bang Saphan,TH,11.2126,99.5117,77.54,91,100,5.66,overcast clouds
829,Pevek,RU,69.7008,170.3133,24.04,63,43,20.98,scattered clouds
830,Sitka,US,57.0531,-135.33,49.89,62,90,23.02,light rain
831,Punta Arenas,CL,-53.15,-70.9167,46.51,66,75,19.57,broken clouds
832,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
833,Yulara,AU,-25.2406,130.9889,67.84,28,0,14.97,clear sky
834,Hithadhoo,MV,-0.6,73.0833,82.96,74,40,9.44,scattered clouds
835,Camaqua,BR,-30.8511,-51.8122,71.38,53,64,5.32,broken clouds
836,Batticaloa,LK,7.7102,81.6924,80.55,80,66,6.15,broken clouds
837,Srednekolymsk,RU,67.45,153.6833,19.47,94,89,8.61,overcast clouds
838,Souillac,MU,-20.5167,57.5167,74.35,73,40,17.27,scattered clouds
839,Tuktoyaktuk,CA,69.4541,-133.0374,35.6,93,90,9.22,overcast clouds
840,Mataura,NZ,-46.1927,168.8643,47.48,89,100,1.19,moderate rain
841,New Norfolk,AU,-42.7826,147.0587,53.1,74,100,1.01,overcast clouds
842,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
843,Mount Gambier,AU,-37.8333,140.7667,53.51,94,90,10.36,overcast clouds
844,Samarai,PG,-10.6167,150.6667,79.18,84,28,3.89,scattered clouds
845,Antofagasta,CL,-23.65,-70.4,60.08,64,13,10.87,few clouds
846,Karratha,AU,-20.7377,116.8463,72.48,27,1,11.9,clear sky
847,Severo-Kurilsk,RU,50.6789,156.125,48.15,95,100,19.46,light rain
848,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
849,Nelson Bay,AU,-32.7167,152.15,62.1,78,3,15.61,clear sky
850,Nikolskoye,RU,59.7035,30.7861,50.02,87,78,5.19,broken clouds
851,Tasiilaq,GL,65.6145,-37.6368,39.36,62,70,5.79,broken clouds
852,Tuktoyaktuk,CA,69.4541,-133.0374,35.6,93,90,9.22,overcast clouds
853,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
854,Busselton,AU,-33.65,115.3333,51.08,56,93,20.94,overcast clouds
855,Porto Novo,BJ,6.4965,2.6036,84.02,75,37,8.84,scattered clouds
856,Mataura,NZ,-46.1927,168.8643,47.48,89,100,1.19,moderate rain
857,Nikolskoye,RU,59.7035,30.7861,50.02,87,78,5.19,broken clouds
858,Tigil,RU,57.8,158.6667,41.99,86,100,3.71,overcast clouds
859,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
860,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
861,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
862,Yellowknife,CA,62.456,-114.3525,47.41,89,75,5.99,broken clouds
863,Jatai,BR,-17.8814,-51.7144,96.08,24,25,11.21,scattered clouds
864,Bredasdorp,ZA,-34.5322,20.0403,51.28,66,83,5.75,broken clouds
865,Punta Arenas,CL,-53.15,-70.9167,46.51,66,75,19.57,broken clouds
866,Hithadhoo,MV,-0.6,73.0833,82.96,74,40,9.44,scattered clouds
867,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
868,Arraial Do Cabo,BR,-22.9661,-42.0278,84.16,61,0,10.36,clear sky
869,Port Elizabeth,ZA,-33.918,25.5701,52.11,82,40,21.85,scattered clouds
870,Bubaque,GW,11.2833,-15.8333,82.85,72,80,5.68,broken clouds
871,Pedro Ii,BR,-4.4247,-41.4586,95.4,22,25,7.83,scattered clouds
872,Los Llanos De Aridane,ES,28.6585,-17.9182,73.15,78,75,13.8,broken clouds
873,Albany,US,42.6001,-73.9662,72.63,69,93,8.16,overcast clouds
874,Vangaindrano,MG,-23.35,47.6,71.51,85,2,11.72,clear sky
875,Bethanien,NA,-26.502,17.1583,64.69,23,0,12.12,clear sky
876,Marovoay,MG,-16.1,46.6333,77.14,66,35,4.88,scattered clouds
877,Milkovo,RU,54.7167,158.6167,44.49,99,100,3.02,moderate rain
878,Saskylakh,RU,71.9167,114.0833,18.97,97,100,3.18,overcast clouds
879,Ouadda,CF,8.0777,22.4007,68.45,91,99,5.21,light rain
880,Punta Arenas,CL,-53.15,-70.9167,46.51,66,75,19.57,broken clouds
881,Arraial Do Cabo,BR,-22.9661,-42.0278,84.16,61,0,10.36,clear sky
882,Ribeira Grande,PT,38.5167,-28.7,73.8,88,75,14.97,broken clouds
883,Bredasdorp,ZA,-34.5322,20.0403,51.28,66,83,5.75,broken clouds
884,Mehamn,NO,71.0357,27.8492,50.14,85,96,18.95,overcast clouds
885,Hilo,US,19.7297,-155.09,73.13,85,75,6.91,light rain
886,Nikolskoye,RU,59.7035,30.7861,50.02,87,78,5.19,broken clouds
887,Margate,GB,51.3813,1.3862,61.88,95,100,8.01,moderate rain
888,Vaini,TO,-21.2,-175.2,71.76,94,75,10.36,broken clouds
889,Chokurdakh,RU,70.6333,147.9167,3.58,98,25,4.41,scattered clouds
890,Yanam,IN,16.7333,82.2167,79.45,86,13,3.02,few clouds
891,Cidreira,BR,-30.1811,-50.2056,65.73,70,83,9.71,broken clouds
892,Klaksvik,FO,62.2266,-6.589,50.92,84,100,26.46,overcast clouds
893,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
894,Codrington,AU,-38.2667,141.9667,46.9,96,26,7.47,scattered clouds
895,Inhambane,MZ,-23.865,35.3833,74.52,84,97,18.97,overcast clouds
896,Henties Bay,NA,-22.116,14.2845,58.86,85,2,13.35,clear sky
897,Kribi,CM,2.95,9.9167,78.39,82,16,7.36,few clouds
898,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
899,Igarka,RU,67.4667,86.5833,27.41,94,100,8.46,overcast clouds
900,Sao Filipe,CV,14.8961,-24.4956,80.13,81,40,7.02,scattered clouds
901,Qaanaaq,GL,77.484,-69.3632,26.82,83,100,13.2,overcast clouds
902,Marawi,PH,7.9986,124.2928,66.65,94,95,1.72,overcast clouds
903,Saint-Philippe,RE,-21.3585,55.7679,71.22,81,38,12.8,scattered clouds
904,Tasiilaq,GL,65.6145,-37.6368,39.36,62,70,5.79,broken clouds
905,Bredasdorp,ZA,-34.5322,20.0403,51.28,66,83,5.75,broken clouds
906,Tuktoyaktuk,CA,69.4541,-133.0374,35.6,93,90,9.22,overcast clouds
907,Anadyr,RU,64.75,177.4833,30.7,69,40,11.18,scattered clouds
908,Marienburg,PL,54.0359,19.0266,59.95,72,100,8.37,overcast clouds
909,Barrow,US,71.2906,-156.7887,30.22,74,90,16.11,overcast clouds
910,Doha,QA,25.2867,51.5333,91.71,68,0,3.44,clear sky
911,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
912,Kenai,US,60.5544,-151.2583,41.14,78,90,0,overcast clouds
913,Chokurdakh,RU,70.6333,147.9167,3.58,98,25,4.41,scattered clouds
914,Nanortalik,GL,60.1432,-45.2371,43.66,57,0,10.51,clear sky
915,Tasiilaq,GL,65.6145,-37.6368,39.36,62,70,5.79,broken clouds
916,Coquimbo,CL,-29.9533,-71.3436,64.13,55,0,14.97,clear sky
917,Jamestown,US,42.097,-79.2353,74.17,53,1,4,clear sky
918,Novovarshavka,RU,54.1721,74.6946,35.8,73,100,8.23,overcast clouds
919,Colomi,BO,-17.35,-65.8667,73.42,69,57,8.99,broken clouds
920,Xiaoshi,CN,41.2971,124.1209,58.26,75,69,6.42,light rain
921,Abonnema,NG,4.7084,6.7931,81.16,78,91,7.23,light rain
922,East London,ZA,-33.0153,27.9116,59.13,60,70,29.82,broken clouds
923,Butaritari,KI,3.0707,172.7902,82.49,70,99,22.21,overcast clouds
924,Vitim,RU,59.4511,112.5578,25.48,94,81,0.43,broken clouds
925,Barrow,US,71.2906,-156.7887,30.22,74,90,16.11,overcast clouds
926,Tiksi,RU,71.6872,128.8694,24.66,89,52,14.72,broken clouds
927,Pevek,RU,69.7008,170.3133,24.04,63,43,20.98,scattered clouds
928,East London,ZA,-33.0153,27.9116,59.13,60,70,29.82,broken clouds
929,Necochea,AR,-38.5473,-58.7368,53.04,80,100,11.7,light rain
930,Tuatapere,NZ,-46.1333,167.6833,47.82,89,100,3.31,moderate rain
931,Chuy,UY,-33.6971,-53.4616,65.17,53,0,8.88,clear sky
932,Albany,US,42.6001,-73.9662,72.63,69,93,8.16,overcast clouds
933,Ponta Do Sol,PT,32.6667,-17.1,77.72,77,0,2.21,clear sky
934,Chokurdakh,RU,70.6333,147.9167,3.58,98,25,4.41,scattered clouds
935,Hovd,MN,48.0056,91.6419,36.09,32,30,4.76,scattered clouds
936,Sao Filipe,CV,14.8961,-24.4956,80.13,81,40,7.02,scattered clouds
937,Buraydah,SA,26.326,43.975,91.85,11,5,4.03,clear sky
938,Hobart,AU,-42.8794,147.3294,53.46,100,90,3.44,heavy intensity drizzle
939,Cap Malheureux,MU,-19.9842,57.6142,74.46,70,2,8.99,clear sky
940,Faya,SA,18.3851,42.4509,71.71,46,88,1.72,overcast clouds
941,Provideniya,RU,64.3833,-173.3,21.58,78,4,6.35,clear sky
942,Hermanus,ZA,-34.4187,19.2345,53.91,59,59,6.35,broken clouds
943,Iracoubo,GF,5.4802,-53.2011,84.97,68,88,9.55,light rain
944,Poum,NC,-20.2333,164.0167,73.71,84,20,17.45,few clouds
945,Talnakh,RU,69.4865,88.3972,18.18,92,84,3.02,broken clouds
946,Cidreira,BR,-30.1811,-50.2056,65.73,70,83,9.71,broken clouds
947,Sao Joao Da Barra,BR,-21.6403,-41.0511,87.89,75,89,12.95,overcast clouds
948,Carnarvon,AU,-24.8667,113.6333,62.67,72,0,10.36,clear sky
949,Mataura,NZ,-46.1927,168.8643,47.48,89,100,1.19,moderate rain
950,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
951,Kapaa,US,22.0752,-159.319,75.52,81,75,1.01,broken clouds
952,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
953,Busselton,AU,-33.65,115.3333,51.08,56,93,20.94,overcast clouds
954,Nerchinskiy Zavod,RU,51.3088,119.61,28.8,74,82,6.87,broken clouds
955,Atuona,PF,-9.8,-139.0333,77.95,74,37,23.02,scattered clouds
956,Albany,US,42.6001,-73.9662,72.63,69,93,8.16,overcast clouds
957,Bandarbeyla,SO,9.4942,50.8122,79.92,77,35,21.92,scattered clouds
958,Mandera,KE,3.9366,41.867,91.17,33,48,11.27,scattered clouds
959,Dingle,PH,10.9995,122.6711,76.84,90,98,2.13,overcast clouds
960,Sakakah,SA,29.9697,40.2064,90.97,17,0,7.94,clear sky
961,Doha,QA,25.2867,51.5333,91.71,68,0,3.44,clear sky
962,Noumea,NC,-22.2763,166.4572,75,99,79,5.55,broken clouds
963,Carnarvon,AU,-24.8667,113.6333,62.67,72,0,10.36,clear sky
964,Bluff,NZ,-46.6,168.3333,47.8,85,100,8.59,overcast clouds
965,Russell,US,32.3502,-85.1999,83.79,61,20,5.75,few clouds
966,Nuuk,GL,64.1835,-51.7216,45.21,42,20,8.05,few clouds
967,Mosquera,CO,4.7059,-74.2302,69.89,37,75,5.75,broken clouds
968,Buraydah,SA,26.326,43.975,91.85,11,5,4.03,clear sky
969,Arraial Do Cabo,BR,-22.9661,-42.0278,84.16,61,0,10.36,clear sky
970,Hobart,AU,-42.8794,147.3294,53.46,100,90,3.44,heavy intensity drizzle
971,Port Alfred,ZA,-33.5906,26.891,57.81,57,55,35.03,broken clouds
972,Albany,US,42.6001,-73.9662,72.63,69,93,8.16,overcast clouds
973,Bengkulu,ID,-3.8004,102.2655,76.84,91,91,6.31,overcast clouds
974,Cape Town,ZA,-33.9258,18.4232,56.26,54,40,12.66,scattered clouds
975,Sim,RU,54.993,57.6982,41.61,92,100,2.91,overcast clouds
976,Mataura,NZ,-46.1927,168.8643,47.48,89,100,1.19,moderate rain
977,Ilulissat,GL,69.2167,-51.1,33.82,75,20,1.14,few clouds
978,Punta Arenas,CL,-53.15,-70.9167,46.51,66,75,19.57,broken clouds
979,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
980,Saint George,US,37.1041,-113.5841,79.27,27,1,1.99,clear sky
981,Vaini,TO,-21.2,-175.2,71.76,94,75,10.36,broken clouds
982,Dzhebariki-Khaya,RU,62.2167,135.8,32.58,91,100,2.91,overcast clouds
983,Yenagoa,NG,4.9247,6.2642,79.02,88,97,4.43,light rain
984,Atuona,PF,-9.8,-139.0333,77.95,74,37,23.02,scattered clouds
985,Mataura,NZ,-46.1927,168.8643,47.48,89,100,1.19,moderate rain
986,Coihaique,CL,-45.5752,-72.0662,46.35,53,75,3.44,broken clouds
987,Atuona,PF,-9.8,-139.0333,77.95,74,37,23.02,scattered clouds
988,Busselton,AU,-33.65,115.3333,51.08,56,93,20.94,overcast clouds
989,Luderitz,NA,-26.6481,15.1594,61.16,60,0,29.28,clear sky
990,Ribeira Grande,PT,38.5167,-28.7,73.8,88,75,14.97,broken clouds
991,Tuatapere,NZ,-46.1333,167.6833,47.82,89,100,3.31,moderate rain
992,Kahului,US,20.8947,-156.47,78.84,85,20,3.44,few clouds
993,Gdov,RU,58.7406,27.8122,48.88,77,35,10.2,scattered clouds
994,Georgetown,MY,5.4112,100.3354,80.89,85,20,0,few clouds
995,Yellowknife,CA,62.456,-114.3525,47.41,89,75,5.99,broken clouds
996,Dikson,RU,73.5069,80.5464,33.93,87,100,14.45,light rain
997,Otane,NZ,-39.8833,176.6333,47.39,92,39,1.61,scattered clouds
998,Puerto Ayora,EC,-0.7393,-90.3518,71.98,81,91,10.04,overcast clouds
999,Tokonou,GN,9.65,-9.7833,70.36,97,100,3.71,light rain
1000,Jamestown,US,42.097,-79.2353,74.17,53,1,4,clear sky
1001,Jamestown,US,42.097,-79.2353,74.17,53,1,4,clear sky
1002,Albany,US,42.6001,-73.9662,72.63,69,93,8.16,overcast clouds
1003,Port Alfred,ZA,-33.5906,26.891,57.81,57,55,35.03,broken clouds
1004,Yellowknife,CA,62.456,-114.3525,47.41,89,75,5.99,broken clouds
1005,Qaanaaq,GL,77.484,-69.3632,26.82,83,100,13.2,overcast clouds
1006,Mayo,US,38.8876,-76.5119,79.11,66,40,4,scattered clouds
1007,Albany,US,42.6001,-73.9662,72.63,69,93,8.16,overcast clouds
1008,Rochefort,FR,45.9167,-1,64.56,89,100,8.01,overcast clouds
1009,Zholymbet,KZ,51.7433,71.7122,33.78,72,92,1.72,overcast clouds
1010,Codrington,AU,-38.2667,141.9667,46.9,96,26,7.47,scattered clouds
1011,Kaitangata,NZ,-46.2817,169.8464,46.27,92,100,4.68,overcast clouds
1012,Madera,US,37.1666,-119.8343,73.71,11,0,3.74,clear sky
1013,Surt,LY,31.2089,16.5887,76.39,68,10,16.49,clear sky
1014,Butaritari,KI,3.0707,172.7902,82.49,70,99,22.21,overcast clouds
1015,Georgetown,MY,5.4112,100.3354,80.89,85,20,0,few clouds
1016,Hermanus,ZA,-34.4187,19.2345,53.91,59,59,6.35,broken clouds
1017,Saint-Philippe,RE,-21.3585,55.7679,71.22,81,38,12.8,scattered clouds
1018,Vaini,TO,-21.2,-175.2,71.76,94,75,10.36,broken clouds
1019,Hithadhoo,MV,-0.6,73.0833,82.96,74,40,9.44,scattered clouds
1020,Coquimbo,CL,-29.9533,-71.3436,64.13,55,0,14.97,clear sky
1021,Mataura,NZ,-46.1927,168.8643,47.48,89,100,1.19,moderate rain
1022,Carnarvon,AU,-24.8667,113.6333,62.67,72,0,10.36,clear sky
1023,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
1024,Castro,BR,-24.7911,-50.0119,71.6,71,100,1.16,light rain
1025,Hobart,AU,-42.8794,147.3294,53.46,100,90,3.44,heavy intensity drizzle
1026,Avarua,CK,-21.2078,-159.775,73.45,88,75,5.75,moderate rain
1027,Faanui,PF,-16.4833,-151.75,79.29,68,25,18.48,scattered clouds
1028,Isangel,VU,-19.55,169.2667,72.64,94,100,11.72,light rain
1029,Paka,MY,4.6374,103.4368,75.13,94,100,0,overcast clouds
1030,Inta,RU,66.0317,60.1659,33.35,82,92,6.64,overcast clouds
1031,Vao,NC,-22.6667,167.4833,71.15,91,100,15.17,light rain
1032,Pangkalanbuun,ID,-2.6833,111.6167,73.67,95,67,0.25,light rain
1033,Kichera,RU,55.9375,110.0997,34.02,75,30,4.27,scattered clouds
1034,Castro,BR,-24.7911,-50.0119,71.6,71,100,1.16,light rain
1035,Bethel,US,41.3712,-73.414,73.78,62,1,3,clear sky
1036,La Rioja,ES,42.25,-2.5,69.04,37,92,10.56,overcast clouds
1037,Mercedes,AR,-34.6515,-59.4307,65.52,42,100,12.55,overcast clouds
1038,Lagos,NG,6.5833,3.75,82.72,78,23,7.61,few clouds
1039,Laguna,US,38.421,-121.4238,83.44,36,1,3.44,clear sky
1040,Puro,PH,12.4841,123.3827,80.51,83,100,5.08,overcast clouds
1041,Vestmannaeyjar,IS,63.4427,-20.2734,47.39,76,20,21.85,few clouds
1042,Punto Fijo,VE,11.6956,-70.1996,89.02,58,93,21.23,overcast clouds
1043,Qaqortoq,GL,60.7167,-46.0333,46.9,44,3,6.33,clear sky
1044,Punta Arenas,CL,-53.15,-70.9167,46.51,66,75,19.57,broken clouds
1045,Nizhneudinsk,RU,54.9076,99.0276,34.68,86,100,2.86,overcast clouds
